2.9 0.0102321 0.00465913 0.0017703 0.0101847 0.0046853 0.00173627
3 0.00896806 0.0055731 0.00204499 0.00892351 0.00560105 0.00200497
3.1 0.00784268 0.00651852 0.00231523 0.00780113 0.00654796 0.00226924
3.2 0.00684426 0.00748266 0.00257607 0.00680574 0.00751329 0.00252426
3.3 0.00596128 0.0084535 0.00282303 0.00592576 0.00848502 0.00276565
3.4 0.00518268 0.00941985 0.00305215 0.0051501 0.00945198 0.00298955
3.5 0.00449799 0.0103715 0.00326001 0.00446822 0.0104039 0.00319262
3.6 0.00389738 0.0112992 0.00344379 0.0038703 0.0113317 0.0033721
3.7 0.00337175 0.0121947 0.00360122 0.00334722 0.0122271 0.00352578
3.8 0.00291276 0.0130509 0.00373059 0.00289061 0.0130829 0.00365201
3.9 0.00251277 0.0138617 0.00383077 0.00249283 0.0138931 0.00374968
4 0.00216485 0.014622 0.00390114 0.00214696 0.0146525 0.00381818
4.1 0.00186278 0.0153276 0.00394156 0.00184677 0.0153571 0.00385741
4.2 0.00160095 0.0159752 0.00395238 0.00158666 0.0160036 0.00386769
4.3 0.00137436 0.0165626 0.00393434 0.00136165 0.0165896 0.00384976
4.4 0.00117857 0.017088 0.00388858 0.00116728 0.0171136 0.00380473
4.5 0.00100962 0.0175506 0.00381655 0.000999619 0.0175748 0.00373403
4.6 0.000864043 0.0179503 0.00372002 0.000855197 0.0179729 0.00363938
4.7 0.000738755 0.0182874 0.00360097 0.00073095 0.0183083 0.00352274
4.8 0.000631063 0.0185629 0.00346159 0.000624188 0.0185821 0.00338624
4.9 0.000538601 0.018778 0.00330425 0.000532557 0.0187956 0.00323219
5 0.000459304 0.0189347 0.0031314 0.000453999 0.0189505 0.003063
5.1 0.000391369 0.0190349 0.00294561 0.00038672 0.019049 0.00288117
5.2 0.000333225 0.0190812 0.00274947 0.000329158 0.0190935 0.00268924
5.3 0.00028351 0.019076 0.00254557 0.000279956 0.0190866 0.00248975
5.4 0.00024104 0.0190222 0.00233651 0.00023794 0.0190312 0.00228522
5.5 0.000204791 0.0189227 0.00212482 0.000202091 0.0189301 0.00207815
5.6 0.000173879 0.0187806 0.00191298 0.000171529 0.0187863 0.00187093
5.7 0.000147539 0.0185989 0.00170335 0.000145497 0.0186031 0.0016659
5.8 0.000125112 0.0183806 0.0014982 0.000123339 0.0183834 0.00146526
5.9 0.000106031 0.018129 0.00129968 0.000104493 0.0181303 0.0012711
6 8.9808e-05 0.017847 0.00110977 8.84767e-05 0.017847 0.00108537
6.1 7.60252e-05 0.0175377 0.000930325 7.48733e-05 0.0175364 0.000909883
6.2 6.4323e-05 0.0172039 0.000763033 6.33274e-05 0.0172015 0.000746282
6.3 5.43938e-05 0.0168486 0.000609417 5.35341e-05 0.0168451 0.000596056
6.4 4.59741e-05 0.0164745 0.000470833 4.52325e-05 0.0164699 0.00046053
6.5 3.88388e-05 0.0160841 0.000348466 3.81996e-05 0.0160786 0.000340862
6.6 3.27953e-05 0.0156801 0.00024333 3.22449e-05 0.0156736 0.000238041
6.7 2.76795e-05 0.0152647 0.000156271 2.72059e-05 0.0152575 0.000152896
6.8 2.33514e-05 0.0148403 8.79694e-05 2.29442e-05 0.0148323 8.60896e-05
6.9 1.96915e-05 0.0144089 3.89421e-05 1.93417e-05 0.0144002 3.81279e-05
7 1.65982e-05 0.0139725 9.55023e-06 1.6298e-05 0.0139632 9.36391e-06
7.1 1.39851e-05 0.0135329 4.23455e-09 1.37276e-05 0.0135231 3.60483e-09
7.2 1.17788e-05 0.0130919 1.03708e-05 1.1558e-05 0.0130816 1.01127e-05
7.3 9.91668e-06 0.012651 4.05809e-05 9.72761e-06 0.0126403 3.96242e-05
7.4 8.34582e-06 0.0122117 9.04372e-05 8.18399e-06 0.0122006 8.83464e-05
7.5 7.02123e-06 0.0117752 0.000159623 6.8828e-06 0.0117638 0.000155971
7.6 5.90477e-06 0.0113428 0.000247713 5.78643e-06 0.0113312 0.000242082
7.7 4.96413e-06 0.0109155 0.000354178 4.86302e-06 0.0109037 0.000346165
7.8 4.17192e-06 0.0104943 0.000478397 4.08559e-06 0.0104823 0.000467614
7.9 3.50498e-06 0.01008 0.000619667 3.43132e-06 0.010068 0.000605743
8 2.94372e-06 0.00967339 0.000777212 2.8809e-06 0.00966132 0.000759796
8.1 2.47157e-06 0.00927514 0.000950187 2.41802e-06 0.00926306 0.000928949
8.2 2.07451e-06 0.0088858 0.0011377 2.02889e-06 0.00887373 0.00111233
8.3 1.74072e-06 0.00850583 0.00133879 1.70188e-06 0.00849382 0.00130901
8.4 1.46021e-06 0.00813564 0.00155249 1.42716e-06 0.00812372 0.00151802
8.5 1.22456e-06 0.00777556 0.00177777 1.19644e-06 0.00776375 0.00173839
8.6 1.02666e-06 0.00742584 0.0020136 1.00275e-06 0.00741416 0.00196909
8.7 8.60502e-07 0.00708668 0.00225891 8.40184e-07 0.00707516 0.0022091
8.8 7.21048e-07 0.0067582 0.00251264 7.03789e-07 0.00674686 0.00245736
8.9 6.04038e-07 0.0064405 0.00277373 5.89384e-07 0.00642935 0.00271284
